ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10230192,HY417697,09/09/2015 10:00:00 PM,107XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2234,022,34,75,14,1168917,1833597,2015,09/17/2015 11:37:18 AM,41.698903304,-87.657123052,"(41.698903304, -87.657123052)"
10230094,HY417389,09/09/2015 09:55:00 PM,016XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1021,010,24,29,08B,1153968,1891668,2015,09/17/2015 11:37:18 AM,41.858568011,-87.710319284,"(41.858568011, -87.710319284)"
10229946,HY417347,09/09/2015 09:45:00 PM,087XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2222,022,21,71,08B,1170843,1846817,2015,09/17/2015 11:37:18 AM,41.735139233,-87.649686579,"(41.735139233, -87.649686579)"
10230057,HY417422,09/09/2015 09:42:00 PM,076XX S STATE ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,GAS STATION,false,false,0623,006,6,69,04A,1177594,1854568,2015,09/17/2015 11:37:18 AM,41.756259091,-87.624719943,"(41.756259091, -87.624719943)"
10230103,HY417376,09/09/2015 09:40:00 PM,051XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1713,017,33,13,08B,1154773,1934156,2015,09/17/2015 11:37:18 AM,41.975142577,-87.706223993,"(41.975142577, -87.706223993)"
10229966,HY417352,09/09/2015 09:40:00 PM,004XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,1122,011,27,23,08A,1149978,1902721,2015,09/17/2015 11:37:18 AM,41.888977215,-87.724677581,"(41.888977215, -87.724677581)"
10231398,HY419056,09/09/2015 09:40:00 PM,011XX W WILSON AVE,0460,BATTERY,SIMPLE,STREET,false,false,1913,019,46,3,08B,1167963,1930704,2015,09/17/2015 11:37:18 AM,41.965394976,-87.657820148,"(41.965394976, -87.657820148)"
10229956,HY417348,09/09/2015 09:35:00 PM,005XX S KEDZIE AVE,2034,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,CTA PLATFORM,true,false,1134,011,24,27,18,1155124,1897322,2015,09/17/2015 11:37:18 AM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
10229925,HY417322,09/09/2015 09:33:00 PM,033XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,false,false,1134,011,24,27,26,1153993,1897159,2015,09/17/2015 11:37:18 AM,41.873635421,-87.710081187,"(41.873635421, -87.710081187)"
10231474,HY419092,09/09/2015 09:30:00 PM,025XX W ADDISON ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,1921,019,47,5,08B,1158854,1923830,2015,09/17/2015 11:37:18 AM,41.946724511,-87.691501175,"(41.946724511, -87.691501175)"
10232762,HY420550,09/09/2015 09:30:00 PM,065XX S WOODLAWN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,false,false,0321,003,20,42,10,1185340,1861880,2015,09/17/2015 11:37:18 AM,41.776145311,-87.596103091,"(41.776145311, -87.596103091)"
10230006,HY417401,09/09/2015 09:30:00 PM,121XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1169531,1824147,2015,09/17/2015 11:37:18 AM,41.672957682,-87.655147261,"(41.672957682, -87.655147261)"
10233692,HY421731,09/09/2015 09:30:00 PM,061XX S EVANS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0313,003,20,42,06,1182278,1864447,2015,09/17/2015 11:37:18 AM,41.783260882,-87.607248571,"(41.783260882, -87.607248571)"
10231192,HY418488,09/09/2015 09:30:00 PM,020XX W GEORGE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1931,019,1,5,14,1162335,1919256,2015,09/17/2015 11:37:18 AM,41.934100951,-87.678834425,"(41.934100951, -87.678834425)"
10229972,HY417367,09/09/2015 09:30:00 PM,079XX S ASHLAND AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0612,006,21,71,24,1167051,1852166,2015,09/17/2015 11:37:18 AM,41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
10229934,HY417358,09/09/2015 09:30:00 PM,045XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0924,009,3,61,14,1166764,1874686,2015,09/17/2015 11:37:18 AM,41.811703317,-87.66383556,"(41.811703317, -87.66383556)"
10230659,HY417338,09/09/2015 09:30:00 PM,008XX W ALTGELD ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1935,019,43,7,03,1170212,1916822,2015,09/17/2015 11:37:18 AM,41.927253283,-87.649958076,"(41.927253283, -87.649958076)"
10229912,HY417327,09/09/2015 09:27:00 PM,014XX N HUDSON AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",true,false,1821,018,27,8,26,1173056,1909896,2015,09/17/2015 11:37:18 AM,41.908185345,-87.639713484,"(41.908185345, -87.639713484)"
10229994,HY417368,09/09/2015 09:16:00 PM,094XX S LAFAYETTE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,false,false,0634,006,21,49,10,1177601,1842215,2015,09/17/2015 11:37:18 AM,41.72236078,-87.625066872,"(41.72236078, -87.625066872)"
10229950,HY417349,09/09/2015 09:15:00 PM,025XX N NARRAGANSETT AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,2512,025,36,19,06,1133315,1916277,2015,09/17/2015 11:37:18 AM,41.926484632,-87.785553657,"(41.926484632, -87.785553657)"
10229979,HY417353,09/09/2015 09:15:00 PM,041XX W ADDISON ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,1731,017,30,16,18,1147963,1923603,2015,09/17/2015 11:37:18 AM,41.946318416,-87.731539387,"(41.946318416, -87.731539387)"
10229886,HY417321,09/09/2015 09:12:00 PM,005XX S LOTUS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1522,015,29,25,18,1139972,1896949,2015,09/17/2015 11:37:18 AM,41.873326989,-87.761565203,"(41.873326989, -87.761565203)"
10229904,HY417314,09/09/2015 09:10:00 PM,050XX N WINTHROP AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2033,020,48,3,08B,1167955,1933907,2015,09/17/2015 11:37:18 AM,41.974184283,-87.657756697,"(41.974184283, -87.657756697)"
10229905,HY417326,09/09/2015 09:09:00 PM,052XX W CHICAGO AVE,4510,OTHER OFFENSE,PROBATION VIOLATION,STREET,true,false,1524,015,37,25,26,1141127,1904825,2015,09/17/2015 11:37:18 AM,41.894918526,-87.75713041,"(41.894918526, -87.75713041)"
10229920,HY417330,09/09/2015 09:08:00 PM,009XX W 59TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0712,007,16,68,26,1171233,1865714,2015,09/17/2015 11:37:18 AM,41.786986475,-87.647705986,"(41.786986475, -87.647705986)"
10230072,HY417319,09/09/2015 09:01:00 PM,066XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,false,false,2432,024,49,1,06,1167039,1944612,2015,09/17/2015 11:37:18 AM,42.003578836,-87.660815948,"(42.003578836, -87.660815948)"
10231245,HY417544,09/09/2015 09:00:00 PM,018XX S SPRINGFIELD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,1014,010,24,29,04B,1150690,1890704,2015,09/17/2015 11:37:18 AM,41.85598732,-87.722376934,"(41.85598732, -87.722376934)"
10229991,HY417320,09/09/2015 09:00:00 PM,008XX E 93RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0633,006,8,47,06,1183585,1843492,2015,09/17/2015 11:37:18 AM,41.725727828,-87.603108819,"(41.725727828, -87.603108819)"
10232600,HY420439,09/09/2015 09:00:00 PM,057XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,62,14,1148010,1866282,2015,09/17/2015 11:37:18 AM,41.789021785,-87.73284047,"(41.789021785, -87.73284047)"
10230512,HY418040,09/09/2015 09:00:00 PM,012XX W WELLINGTON AVE,0810,THEFT,OVER $500,STREET,false,false,1933,019,32,6,06,1167605,1920057,2015,09/17/2015 11:37:18 AM,41.936186902,-87.659444231,"(41.936186902, -87.659444231)"
10230113,HY417363,09/09/2015 09:00:00 PM,073XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0733,007,17,68,26,1169925,1856057,2015,09/17/2015 11:37:18 AM,41.760515004,-87.652782012,"(41.760515004, -87.652782012)"
10230137,HY417546,09/09/2015 09:00:00 PM,085XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1172132,1848270,2015,09/17/2015 11:37:18 AM,41.739098268,-87.644921637,"(41.739098268, -87.644921637)"
10229945,HY417375,09/09/2015 09:00:00 PM,075XX S COLES AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0421,004,7,43,06,1195754,1855853,2015,09/17/2015 11:37:18 AM,41.759355486,-87.55812601,"(41.759355486, -87.55812601)"
10230007,HY417420,09/09/2015 09:00:00 PM,005XX N STATE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,001,42,8,06,1176273,1904001,2015,09/17/2015 11:37:18 AM,41.89193719,-87.628074015,"(41.89193719, -87.628074015)"
10230117,HY417572,09/09/2015 09:00:00 PM,027XX W LOGAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1411,014,35,22,14,1157771,1917174,2015,09/17/2015 11:37:18 AM,41.92848218,-87.695663951,"(41.92848218, -87.695663951)"
10230204,HY417582,09/09/2015 09:00:00 PM,032XX W VICTORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1711,017,40,13,14,1153674,1938029,2015,09/17/2015 11:37:18 AM,41.985792307,-87.710161788,"(41.985792307, -87.710161788)"
10236471,HY424110,09/09/2015 09:00:00 PM,014XX W 69TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),false,false,0725,007,17,67,11,1167725,1858985,2015,09/17/2015 11:37:18 AM,41.7685973,-87.660761186,"(41.7685973, -87.660761186)"
10230155,HY417612,09/09/2015 09:00:00 PM,014XX W CORNELIA AVE,0810,THEFT,OVER $500,STREET,false,false,1922,019,44,6,06,1165873,1923334,2015,09/17/2015 11:37:18 AM,41.945216338,-87.665715678,"(41.945216338, -87.665715678)"
10230331,HY417559,09/09/2015 09:00:00 PM,105XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,022,34,73,07,1172180,1835015,2015,09/17/2015 11:37:18 AM,41.70272359,-87.645133992,"(41.70272359, -87.645133992)"
10230264,HY417739,09/09/2015 09:00:00 PM,082XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0613,006,21,71,14,1171078,1850272,2015,09/17/2015 11:37:18 AM,41.7446151,-87.648724941,"(41.7446151, -87.648724941)"
10231421,HY417619,09/09/2015 09:00:00 PM,085XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0632,006,6,44,05,1178202,1848364,2015,09/17/2015 11:37:18 AM,41.73922082,-87.622679546,"(41.73922082, -87.622679546)"
10230274,HY417807,09/09/2015 08:58:00 PM,009XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1822,018,32,8,06,1169767,1910845,2015,09/17/2015 11:37:18 AM,41.910861801,-87.651767806,"(41.910861801, -87.651767806)"
10230040,HY417337,09/09/2015 08:50:00 PM,075XX S COLES AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,0421,004,7,43,04A,1195754,1855853,2015,09/17/2015 11:37:18 AM,41.759355486,-87.55812601,"(41.759355486, -87.55812601)"
10229911,HY417286,09/09/2015 08:47:00 PM,028XX W WELLINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,014,33,21,14,1156748,1919810,2015,09/17/2015 11:37:18 AM,41.935736371,-87.699351507,"(41.935736371, -87.699351507)"
10229941,HY417324,09/09/2015 08:45:00 PM,010XX N MASON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1511,015,29,25,26,1136510,1906246,2015,09/17/2015 11:37:18 AM,41.898901763,-87.774053653,"(41.898901763, -87.774053653)"
10229860,HY417312,09/09/2015 08:45:00 PM,010XX W WILSON AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,false,false,1914,019,46,3,26,1168259,1930712,2015,09/17/2015 11:37:18 AM,41.96541052,-87.656731596,"(41.96541052, -87.656731596)"
10229875,HY417308,09/09/2015 08:45:00 PM,008XX W 61ST ST,2020,NARCOTICS,POSS: AMPHETAMINES,SIDEWALK,true,false,0712,007,16,68,18,1171829,1864403,2015,09/17/2015 11:37:18 AM,41.78337588,-87.645559181,"(41.78337588, -87.645559181)"
10229913,HY417317,09/09/2015 08:40:00 PM,009XX N RUSH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,1833,018,42,8,26,1176472,1907015,2015,09/17/2015 11:37:18 AM,41.900203265,-87.627252089,"(41.900203265, -87.627252089)"
10230045,HY417409,09/09/2015 08:35:00 PM,087XX S RACINE AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,CONVENIENCE STORE,false,false,2222,022,21,71,20,1169849,1846933,2015,09/17/2015 11:37:18 AM,41.735479162,-87.653324829,"(41.735479162, -87.653324829)"
10229935,HY417340,09/09/2015 08:34:00 PM,038XX W MONROE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,STREET,true,false,1122,011,28,26,26,1150720,1899384,2015,09/17/2015 11:37:18 AM,41.879805655,-87.722039942,"(41.879805655, -87.722039942)"
10229867,HY417296,09/09/2015 08:34:00 PM,037XX W 77TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0833,008,18,70,18,1153047,1853157,2015,09/17/2015 11:37:18 AM,41.752906689,-87.714717428,"(41.752906689, -87.714717428)"
10230434,HY417271,09/09/2015 08:30:00 PM,018XX S KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1012,010,24,29,07,1149356,1890652,2015,09/17/2015 11:37:18 AM,41.855870568,-87.72727477,"(41.855870568, -87.72727477)"
10229870,HY417283,09/09/2015 08:30:00 PM,050XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0931,009,16,61,06,1166524,1871398,2015,09/17/2015 11:37:18 AM,41.802685798,-87.664809681,"(41.802685798, -87.664809681)"
10229965,HY417346,09/09/2015 08:30:00 PM,081XX S MARQUETTE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,0422,004,7,46,06,1195588,1851436,2015,09/17/2015 11:37:18 AM,41.747239008,-87.5588801,"(41.747239008, -87.5588801)"
10230108,HY417550,09/09/2015 08:30:00 PM,022XX W LOGAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1432,014,1,22,14,1160836,1918222,2015,09/17/2015 11:37:18 AM,41.931294859,-87.684371978,"(41.931294859, -87.684371978)"
10229974,HY417258,09/09/2015 08:30:00 PM,047XX N ELSTON AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,false,false,1722,017,39,16,26,1146021,1931116,2015,09/17/2015 11:37:18 AM,41.966971889,-87.738485937,"(41.966971889, -87.738485937)"
10230359,HY417683,09/09/2015 08:30:00 PM,018XX N WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1434,014,32,22,05,1163066,1912277,2015,09/17/2015 11:37:18 AM,41.914934786,-87.676344527,"(41.914934786, -87.676344527)"
10230755,HY417306,09/09/2015 08:29:00 PM,074XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1195788,1856597,2015,09/17/2015 11:37:18 AM,41.761396234,-87.557976827,"(41.761396234, -87.557976827)"
10229926,HY417267,09/09/2015 08:25:00 PM,0000X W 109TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0513,005,34,49,08A,1177860,1832689,2015,09/17/2015 11:37:18 AM,41.696214278,-87.62440546,"(41.696214278, -87.62440546)"
10229969,HY417259,09/09/2015 08:22:00 PM,030XX W 25TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1033,010,12,30,08B,1156573,1887248,2015,09/17/2015 11:37:18 AM,41.84638677,-87.700876703,"(41.84638677, -87.700876703)"
10230110,HY417278,09/09/2015 08:20:00 PM,046XX S DAMEN AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0924,009,12,61,08B,1163775,1873947,2015,09/17/2015 11:37:18 AM,41.80973879,-87.674819875,"(41.80973879, -87.674819875)"
10229978,HY417279,09/09/2015 08:17:00 PM,081XX S FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0835,008,18,70,15,1159456,1850641,2015,09/17/2015 11:37:18 AM,41.745873537,-87.691299591,"(41.745873537, -87.691299591)"
10230664,HY417323,09/09/2015 08:15:00 PM,020XX W BRADLEY PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1921,019,47,5,14,1162135,1924899,2015,09/17/2015 11:37:18 AM,41.949589853,-87.67941122,"(41.949589853, -87.67941122)"
10231796,HY417264,09/09/2015 08:15:00 PM,026XX N OAK PARK AVE,0880,THEFT,PURSE-SNATCHING,RESIDENCE,false,false,2512,025,36,18,06,1130638,1916809,2015,09/17/2015 11:37:18 AM,41.927991012,-87.795378331,"(41.927991012, -87.795378331)"
10229955,HY417304,09/09/2015 08:15:00 PM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0622,006,21,44,06,1175078,1849610,2015,09/17/2015 11:37:18 AM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
10230248,HY417768,09/09/2015 08:15:00 PM,024XX N AUSTIN AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,2512,025,29,19,03,1135992,1915526,2015,09/17/2015 11:37:18 AM,41.924376453,-87.775734687,"(41.924376453, -87.775734687)"
10229890,HY417246,09/09/2015 08:08:00 PM,017XX W TERRA COTTA PL,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1931,019,32,7,03,1164238,1916978,2015,09/17/2015 11:37:18 AM,41.927809908,-87.67190554,"(41.927809908, -87.67190554)"
10229825,HY417252,09/09/2015 08:06:00 PM,040XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0921,009,12,58,08B,1158592,1877845,2015,09/17/2015 11:37:18 AM,41.820542799,-87.693723997,"(41.820542799, -87.693723997)"
10229888,HY417287,09/09/2015 08:03:00 PM,028XX W JACKSON BLVD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,false,false,1124,011,2,27,24,1157649,1898569,2015,09/17/2015 11:37:18 AM,41.877430968,-87.696619694,"(41.877430968, -87.696619694)"
10229845,HY417255,09/09/2015 08:03:00 PM,070XX S ELIZABETH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0734,007,17,67,26,1169204,1858196,2015,09/17/2015 11:37:18 AM,41.766400319,-87.655362713,"(41.766400319, -87.655362713)"
10229989,HY417285,09/09/2015 08:00:00 PM,126XX S HALSTED ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0523,005,34,53,06,1173298,1820973,2015,09/17/2015 11:37:18 AM,41.664165513,-87.641453095,"(41.664165513, -87.641453095)"
10229882,HY417276,09/09/2015 08:00:00 PM,008XX W LAKESIDE PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1914,019,46,3,08B,1169887,1931759,2015,09/17/2015 11:37:18 AM,41.968248085,-87.650715173,"(41.968248085, -87.650715173)"
10230744,HY417990,09/09/2015 08:00:00 PM,038XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2523,025,30,21,07,1150105,1918339,2015,09/17/2015 11:37:18 AM,41.931832031,-87.723803596,"(41.931832031, -87.723803596)"
10230840,HY418567,09/09/2015 08:00:00 PM,076XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,6,69,06,1183556,1854529,2015,09/17/2015 11:37:18 AM,41.756015236,-87.602871877,"(41.756015236, -87.602871877)"
10229857,HY417290,09/09/2015 08:00:00 PM,022XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1013,010,22,29,08B,1148743,1888803,2015,09/17/2015 11:37:18 AM,41.850808531,-87.729572523,"(41.850808531, -87.729572523)"
10230106,HY417555,09/09/2015 08:00:00 PM,025XX N NEWLAND AVE,0810,THEFT,OVER $500,STREET,false,false,2512,025,36,18,06,1129660,1916114,2015,09/17/2015 11:37:18 AM,41.926100628,-87.798988105,"(41.926100628, -87.798988105)"
10230312,HY417801,09/09/2015 08:00:00 PM,080XX S RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,0835,008,18,70,06,1158111,1851118,2015,09/17/2015 11:37:18 AM,41.747209934,-87.696215041,"(41.747209934, -87.696215041)"
10230938,HY417445,09/09/2015 08:00:00 PM,016XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1422,014,26,23,08B,1153454,1910684,2015,09/17/2015 11:37:18 AM,41.910760073,-87.71170038,"(41.910760073, -87.71170038)"
10230911,HY418650,09/09/2015 08:00:00 PM,075XX S MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0612,006,17,71,06,1170952,1854744,2015,09/17/2015 11:37:18 AM,41.756889607,-87.649056302,"(41.756889607, -87.649056302)"
10230768,HY418500,09/09/2015 08:00:00 PM,010XX N LARAMIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1531,015,37,25,26,1141506,1906350,2015,09/17/2015 11:37:18 AM,41.899096313,-87.755700717,"(41.899096313, -87.755700717)"
10229901,HY417249,09/09/2015 08:00:00 PM,087XX S BALTIMORE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0424,004,10,46,03,1198411,1847607,2015,09/17/2015 11:37:18 AM,41.736661759,-87.54866401,"(41.736661759, -87.54866401)"
10230469,HY417919,09/09/2015 08:00:00 PM,007XX S HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1232,012,25,28,06,1171162,1896950,2015,09/17/2015 11:37:18 AM,41.872702515,-87.647051383,"(41.872702515, -87.647051383)"
10230140,HY417574,09/09/2015 08:00:00 PM,018XX N RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,1421,014,35,22,06,1156529,1912024,2015,09/17/2015 11:37:18 AM,41.914375433,-87.700367571,"(41.914375433, -87.700367571)"
10229931,HY417277,09/09/2015 08:00:00 PM,008XX W GRAND AVE,1549,PROSTITUTION,OTHER PROSTITUTION OFFENSE,OTHER,true,false,1214,012,27,24,16,1170536,1903674,2015,09/17/2015 11:37:18 AM,41.891167346,-87.64915289,"(41.891167346, -87.64915289)"
10229957,HY417399,09/09/2015 08:00:00 PM,002XX N WABASH AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0111,001,42,32,06,1176777,1901808,2015,09/17/2015 11:37:18 AM,41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
10229953,HY417272,09/09/2015 07:55:00 PM,056XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1513,015,29,25,08B,1138946,1899461,2015,09/17/2015 11:37:18 AM,41.880238942,-87.76527117,"(41.880238942, -87.76527117)"
10229847,HY417241,09/09/2015 07:51:00 PM,012XX W TOUHY AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,PARK PROPERTY,true,false,2423,024,49,1,26,1166517,1947985,2015,09/17/2015 11:37:18 AM,42.012845637,-87.662639146,"(42.012845637, -87.662639146)"
10229909,HY417274,09/09/2015 07:50:00 PM,076XX S COLFAX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0421,004,7,43,08B,1194852,1854718,2015,09/17/2015 11:37:18 AM,41.756263218,-87.561469065,"(41.756263218, -87.561469065)"
10229986,HY417309,09/09/2015 07:45:00 PM,005XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,1834,018,42,8,08B,1177337,1904027,2015,09/17/2015 11:37:18 AM,41.891984471,-87.62416567,"(41.891984471, -87.62416567)"
10229848,HY417257,09/09/2015 07:45:00 PM,032XX N MONTICELLO AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1732,017,35,21,04A,1151485,1921383,2015,09/17/2015 11:37:18 AM,41.940157979,-87.718652066,"(41.940157979, -87.718652066)"
10234408,HY417191,09/09/2015 07:40:00 PM,065XX N RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2412,024,50,2,08B,,,2015,09/17/2015 11:37:18 AM,,,
10229799,HY417208,09/09/2015 07:35:00 PM,049XX W ADAMS ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,false,false,1533,015,28,25,24,1143615,1898881,2015,09/17/2015 11:37:18 AM,41.878561267,-87.748141417,"(41.878561267, -87.748141417)"
10229880,HY417233,09/09/2015 07:31:00 PM,011XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1231,012,2,28,08B,1166546,1895280,2015,09/17/2015 11:37:18 AM,41.868219921,-87.664046556,"(41.868219921, -87.664046556)"
10229915,HY417204,09/09/2015 07:30:00 PM,117XX S MORGAN ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0524,005,34,53,08B,1171767,1827035,2015,09/17/2015 11:37:18 AM,41.680834251,-87.646879157,"(41.680834251, -87.646879157)"
10230012,HY417411,09/09/2015 07:30:00 PM,014XX W MORSE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,2431,024,49,1,06,1165425,1946172,2015,09/17/2015 11:37:18 AM,42.007894141,-87.6667091,"(42.007894141, -87.6667091)"
10230729,HY418447,09/09/2015 07:30:00 PM,092XX S CHAPPEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0413,004,8,48,04A,1191455,1844124,2015,09/17/2015 11:37:18 AM,41.727275282,-87.5742606,"(41.727275282, -87.5742606)"
10229922,HY417227,09/09/2015 07:30:00 PM,116XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0524,005,34,53,14,1174023,1828098,2015,09/17/2015 11:37:18 AM,41.683701669,-87.638589692,"(41.683701669, -87.638589692)"
