"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_;","char_freq_(","char_freq_[","char_freq_!","char_freq_$","char_freq_#","capital_run_length_average","capital_run_length_longest","capital_run_length_total","Class"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433633633633634,0.00900900900900901,0.00630329996292176,-1
0,0,0.215686274509804,0,0.038,0.236024844720497,0.0522696011004127,0,0,0.188264058679707,0.19,0.0604133545310016,0,0,0,0.104761904761905,0.150390625,0.152173913043478,0.207920792079208,0,0.14375,0,0,0.0861678004535147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158610271903323,0.029735424959026,0.156058751529988,0.0918091809180918,0,0,0.00403153153153153,0.0457957957957958,0.0476455320726733,1
0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.0731319554848967,0,0,0,0.0625850340136054,0.08984375,0.0454545454545455,0.27002700270027,0,0.08625,0,0,0,0,0,0,0,0,0,0,0,0.0314637482900137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193856998992951,0.00889721376726762,0,0,0,0.0233846153846154,0.0024024024024024,0.0307807807807808,0.0335558027437894,1
0,0,0.103641456582633,0,0.113,0,0.0508940852819807,0,0,0.183374083129584,0,0.0588235294117647,0,0,0,0.0503401360544218,0.146484375,0,0.238523852385239,0,0.14125,0,0.157446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565,0,0,0,0,0.0147506438773121,0,0.158775877587759,0.0571860816944024,0,0.00462462462462462,0.0578078078078078,0.0467185761957731,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,5e-04,0.0015015015015015,0.00203930292918057,-1
0.225,0,0,0,0,0,0,0,0,0,0,0.14308426073132,0,0,0,0,0,0,0,0,0,0,0,0,0.05851755526658,0.11703511053316,0,0,0,0,0,0,0,0.207373271889401,0,0,0.130624092888244,0,0,0,0,0,0,0,0,0,0,0,0,0.0351205806602669,0,0,0,0,0.00334084084084084,0.0157657657657658,0.0237300704486466,-1
0.065,0.00560224089635854,0.0728291316526611,0,0.053,0.0496894409937888,0.0110041265474553,0.0256410256410256,0.412765957446808,0.15158924205379,0.04,0.182829888712242,0.0144144144144144,0.126126126126126,0.0735930735930736,0.0476190476190476,0.015625,0,0.374437443744374,0.0416,0.27625,0,0.0723404255319149,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0.0184331797235023,0,0,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0.0103020369936783,0,0.061026102610261,0.0490166414523449,0.00861538461538462,0.00471021021021021,0.0548048048048048,0.139414163885799,1
0.015,0,0.198879551820728,0,0.123,0.118012422360248,0.0261348005502063,0.0384615384615385,0.272340425531915,0.0611246943765281,0.19,0.0715421303656598,0.0216216216216216,0,0.757575757575758,0.00816326530612245,0.01171875,0.203557312252964,0.122412241224122,0.0512,0.06375,0,0.493617021276596,0.0136054421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138248847926267,0,0,0.0336134453781513,0,0.003,0.00840336134453781,0,0,0.00251762336354481,0.0334816202294545,0,0.0496849684968497,0.0556732223903177,0.00615384615384615,0.0132447447447447,0.363363363363363,0.418613274008157,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187687687687688,0.00375375375375375,0.00148312940304042,-1
0.0625,0,0.142857142857143,0,0,0.15527950310559,0,0,0,0.0293398533007335,0,0,0.045045045045045,0,0,0.0340136054421769,0.048828125,0.075098814229249,0.16021602160216,0,0.06375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.607843137254902,0,0,0.00478348439073515,0.00444860688363381,0,0,0.0114977307110439,0,0.000963963963963964,0.012012012012012,0.0381905821282907,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201620162016202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129172714078374,0,0.0396039603960396,0,0,0,0,0,0.067,0.376750700280112,0,0,0,0,0,0,0,0,0.00204504504504505,0.0105105105105105,0.0252131998516871,-1
0,0,0,0,0,0,0,0,0,0.237163814180929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114961367361274,0.0997552019583843,0,0,0,0.00497297297297297,0.024024024024024,0.0253985910270671,-1
0,0,0.179271708683473,0,0,0.397515527950311,0,0,0,0,0,0,0,0,0,0.0870748299319728,0,0,0.233123312331233,0,0,0,0.272340425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928882438316401,0,0,0,0,0,0,0,0,0,0,0,0.0236656596173212,0.0442519316319363,0.173806609547124,0.119171917191719,0,0,0.0136156156156156,0.0975975975975976,0.0539488320355951,1
0.04,0.00560224089635854,0,0,0,0,0,0,0.0680851063829787,0.0806845965770171,0,0.106518282988871,0,0,0.0346320346320346,0,0.09765625,0.0652173913043478,0.0522052205220522,0.0256,0.0525,0,0,0.018140589569161,0.0871261378413524,0.0754226267880364,0,0,0,0.0184331797235023,0,0,0,0,0,0.251152073732719,0.194484760522496,0,0.0144014401440144,0,0,0,0,0.00480192076830732,0,0,0,0,0.0211480362537764,0.095527979395926,0.0367197062423501,0,0.00363086232980333,0,0.00477327327327327,0.0773273273273273,0.306637004078606,-1
0,0.0476190476190476,0.0952380952380952,0,0,0,0,0.108974358974359,0,0,0.17,0,0,0,0,0.234013605442177,0,0,0.0927092709270927,0,0.2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783410138248848,0,0,0,0,0.017,0,0,0,0,0.0107703114024819,0,0,0,0,0.00351951951951952,0.0795795795795796,0.03578049684835,-1
0,0.0756302521008403,0,0,0,0,0,0,0,0,0,0.171701112877583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423788339967221,0,0,0,0,0.000918918918918919,0.00750750750750751,0.00908416759362254,-1
0,0,0.350140056022409,0,0.25,0,0,0,0,0,0,0,0.111711711711712,0,0,0,0,0,0.0558055805580558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868347338935574,0,0,0.0750300120048019,0.031,0.0868347338935574,0,0,0,0.0259892296885975,0,0,0,0,0.000427927927927928,0.00225225225225225,0.00482017055988135,-1
0,0.038515406162465,0.15406162464986,0,0.223,0,0.0756533700137552,0,0,0,0,0.0874403815580286,0.0990990990990991,0,0,0.0748299319727891,0.544921875,0,0.351935193519352,0,0.20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606415359400609,0,0.217461746174617,0.104387291981846,0,0.00564714714714715,0.104354354354354,0.0368928439006303,1
0,0,0,0,0.012,0,0,0,0,0,0,0.157392686804452,0,0,0,0.0163265306122449,0.0234375,0.0237154150197628,0.0108010801080108,0,0.015,0,0,0,0,0,0,0.0552995391705069,0.00840336134453781,0.0276497695852535,0,0,0,0,0,0.142857142857143,0,0.0769230769230769,0,0,0,0.0259103641456583,0,0,0.006,0.0518207282913165,0,0,0,0.0854600796066495,0,0,0,0,0.00206606606606607,0.03003003003003,0.0910270671116055,1
0,0,0.11484593837535,0,0,0,0,0,0,0.100244498777506,0,0.19872813990461,0,0,0,0,0,0,0.261926192619262,0,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430812456099274,0,0,0,0,0.000807807807807808,0.00675675675675676,0.00723025583982202,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818227593152065,0,0,0,0,0,0,0,0.00241008527994067,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172817281728173,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27866473149492,0,0,0,0,0,0,0,0,0.80672268907563,0,0,0,0.0786701006789979,0,0,0,0,0.00203003003003003,0.0105105105105105,0.00723025583982202,-1
0,0,0.100840336134454,0,0.073,0,0,0,0,0.178484107579462,0,0.0572337042925278,0,0,0,0,0,0,0.0657065706570657,0,0,0,0,0,0,0,0,0.0829493087557604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504201680672269,0,0,0,0,0,0,0,0,0.0016966966966967,0.00825825825825826,0.0420837968112718,1
0.08,0,0.179271708683473,0,0.032,0.198757763975155,0,0.512820512820513,0.136170212765957,0.156479217603912,0.16,0.101748807631161,0,0,0,0,0.3125,0,0.115211521152115,0.4112,0.44125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737327188940092,0,0,0,0,0,0,0,0,0,0.049871224537579,0,0.211341134113411,0.0320726172465961,0,0.00387987987987988,0.0465465465465465,0.0589543937708565,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169216921692169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,0,0,0.0819480215406228,0,0,0,0,0.000692192192192192,0.00375375375375375,0.00333704115684093,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.202160216021602,0,0,0.000450450450450451,0.00225225225225225,0.00222469410456062,-1
0,0,0.173669467787115,0,0,0,0,0,0,0,0,0.0492845786963434,0,0,0,0,0,0,0.306930693069307,0,0,0,0,0,0.0201560468140442,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0.0868347338935574,0,0,0,0.062,0,0,0,0,0.0262233668929993,0,0.0405040504050405,0,0,0.0013003003003003,0.00225225225225225,0.0050055617352614,-1
0.065,0,0.145658263305322,0,0.052,0,0,0,0,0.0635696821515892,0,0.041335453100159,0,0,0,0,0,0.0513833992094862,0.117911791179118,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156062424969988,0.026,0.0364145658263305,0,0,0.0118328298086606,0.0110044486068836,0,0.00846084608460846,0,0,0.000121621621621622,0.0015015015015015,0.0096403411197627,-1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650195058517555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.000750750750750751,0.000556173526140156,-1
0.115,0,0.128851540616247,0,0,0,0,0.147435897435897,0,0,0,0.21939586645469,0,0,1,0,0.08984375,0.0909090909090909,0.249324932493249,0,0.28875,0,0.587234042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105990783410138,0,0,0,0,0,0,0,0,0,0.114727230156872,0,0.0145814581458146,0.246898638426626,0,0.0036036036036036,0.00825825825825826,0.0187245087133852,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700280112044818,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0015015015015015,0.000741564701520208,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.205078125,0,0.283528352835284,0,0.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0,0,0,0,0.0854600796066495,0,0.0657065706570657,0.0550680786686838,0,0.00351801801801802,0.0202702702702703,0.0196514645902855,1
0,0,0,0,0,0,0,0,0,0,0,0.222575516693164,0,0,0,0,0.13671875,0,0.126012601260126,0,0.175,0,0,0,0,0,0.028,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0.486175115207373,0,0,0,0,0,0,0,0,0,0.0622804963708733,0.0403916768665851,0,0,0,0.0255255255255255,0.149399399399399,0.0698924731182796,-1
0.31,0.0287114845938375,0.34733893557423,0,0,0,0,0,0,0,0,0.0651828298887122,0,0,0,0.0557823129251701,0,0.162055335968379,0.335733573357336,0,0.155,0,0,0.0929705215419501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0,0,0,0,0.0152189182861157,0,0.082988298829883,0.15945537065053,0,0.00325225225225225,0.0135135135135135,0.0209492028179459,1
0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0.0127186009538951,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.00520156046814044,0.0104031209362809,0.0032,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0.0112044817927171,0,0,0,0,0,0,0.317757009345794,0.020392749244713,0.105595879185203,0,0,0,0,0.00125075075075075,0.0127627627627628,0.173155357804968,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333333333333333,0.000750750750750751,0.00185391175380052,-1
0,0,0,0,0,0,0,0,0,0,0,0.160572337042925,0,0,0,0,0,0,0,0,0.12625,0,0,0,0.0656697009102731,0,0,0,0,0,0,0,0,0,0.465437788018433,0.232718894009217,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316516516516517,0.018018018018018,0.0211345939933259,-1
0.1725,0,0,0,0.139,0,0.0949105914718019,0,0,0,0,0.109697933227345,0,0,0,0,0,0,0.314131413141314,0,0.17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352835283528353,0,0,0.00765765765765766,0.042042042042042,0.0337411939191694,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012012012012012,0.003003003003003,0.00148312940304042,-1
0,0,0,0,0,0.801242236024845,0,0.205128205128205,0,0,0,0,0,0,0,0,0,0,0.348334833483348,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212241224122412,0.0354009077155824,0,0.0012012012012012,0.00825825825825826,0.0114942528735632,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375375375375375,0.000750750750750751,0.000741564701520208,-1
0,0,0.246498599439776,0,0,0,0,0,0.374468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737532193865605,0,0,0,0,0.000249249249249249,0.0015015015015015,0.00370782350760104,-1
0.025,0,0.0280112044817927,0,0.04,0.062111801242236,0.0137551581843191,0,0.0851063829787234,0.0488997555012225,0.2,0.0794912559618442,0,0.108108108108108,0,0.123809523809524,0.0390625,0,0.154815481548155,0.6816,0.215,0,0.170212765957447,0.0453514739229025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224771716225708,0,0.0604860486048605,0.048411497730711,0,0.00864564564564564,0.37012012012012,0.264182424916574,1
0,0.0210084033613445,0.210084033613445,0,0.03,0,0.0206327372764787,0,0,0.110024449877751,0.075,0,0.027027027027027,0,0.0649350649350649,0.0204081632653061,0,0.148221343873518,0.0135013501350135,0.024,0.075,0,0,0,0,0,0,0.0345622119815668,0,0,0,0,0.0205198358413133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468274408803559,0,0.0633663366336634,0.00605143721633888,0.0252307692307692,0.00741441441441441,0.111111111111111,0.195773081201335,1
0,0,0.736694677871149,0,0,0,0,0,0,0,0,0.4181240063593,0,0,0,0,0,0,0.236723672367237,0,0,0,0,0,0.171001300390117,0.342002600780234,0.1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129773822766036,-1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534653465346535,0,0,0.0015015015015015,0.00525525525525526,0.00945494994438265,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000750750750750751,0.0015015015015015,0.00092695587690026,-1
0.0275,0,0.030812324929972,0,0.011,0.0683229813664596,0,0,0.438297872340426,0,0,0.0540540540540541,0,0,0,0,0,0,0.0405040504050405,0,0.0275,0,0,0,0.0370611183355006,0.0884265279583875,0.0044,0,0,0,0,0,0.0465116279069768,0,0,0,0.0319303338171263,0,0,0,0,0,0,0,0,0,0,0,0.0196374622356495,0.0400374619527043,0.0189718482252142,0,0.00937972768532526,0,0.00361411411411411,0.03003003003003,0.0989988876529477,-1
0.02,0,0.0476190476190476,0,0,0.0496894409937888,0,0,0.0340425531914894,0,0,0,0.0144144144144144,0,0,0,0,0.0158102766798419,0.377137713771377,0,0.17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0.00780463242698892,0.0182627019433388,0,0.014041404140414,0,0,0.000171171171171171,0.00600600600600601,0.0502410085279941,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175510204081633,0,0,0.35013501350135,0,0.48625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645,0,0,0,0,0,0,0.0424842484248425,0,0,0.00928078078078078,0.03003003003003,0.014460511679644,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0.00129773822766036,-1
0,0,0.0644257703081233,0,0.023,0,0,0,0.0978723404255319,0,0,0,0,0.257657657657658,0,0,0.044921875,0,0.0207020702070207,0,0.2675,0,0,0,0.0149544863459038,0,0,0,0,0,0,0,0,0,0,0,0.0333817126269957,0,0,0,0,0.133053221288515,0,0,0,0,0,0,0.0294561933534743,0.0550222430344182,0,0.0210621062106211,0,0.100923076923077,0.00242642642642643,0.119369369369369,0.126436781609195,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249324932493249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166266506602641,0.1385,0,0,0,0,0,0,0,0,0,0,0,0.00129773822766036,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556173526140156,-1
0,0,0,0,0,0,0,0,0.387234042553191,0,0,0,0,0,0,0,0,0,0.0819081908190819,0,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330133458206509,0,0.101710171017102,0,0,0.00285285285285285,0.0202702702702703,0.0159436410826845,1
0,0,0,0,0,0.391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0.0567056705670567,0,0,0,0,0,0.205461638491547,0,0,0,0,0,0,0,0,0,0.145161290322581,0,0,0,0,0,0,0,0,0.0378151260504202,0,0,0,0,0,0,0,0,0,0,0.000840840840840841,0.00600600600600601,0.0116796440489433,-1
0,0,0.366946778711485,0,0,0,0,0,0,0,0,0.208267090620032,0,0,0,0,0,0,0.117911791179118,0,0.6575,0,0,0.297052154195011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635400907715582,0,0.00525525525525526,0.018018018018018,0.00982573229514275,1
0,0,0,0,0,0,0,0,0,0,0,0.16852146263911,0,0,0,0,0,0,0.0954095409540954,0,0,0,0,0,0.2074122236671,0.137841352405722,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0.190819081908191,0,0,0,0,0,0,0,0,0,0,0.039335050339499,0,0.0302430243024302,0,0,0.00112612612612613,0.0045045045045045,0.0114942528735632,-1
0,0,0,0,0,0,0,0,0,0,0,0.224165341812401,0,0,0,0,0.13671875,0,0.126912691269127,0,0.17625,0,0,0,0,0,0.028,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0.488479262672811,0,0,0,0,0,0,0,0,0,0.0625146335752751,0.0403916768665851,0,0,0,0.0253108108108108,0.148648648648649,0.0693362995921394,-1
0.4075,0,0.456582633053221,0,0,0,0,0,0.693617021276596,0,0,0,0,0,0,0.221768707482993,0,0,0.294329432943294,0,0.40875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136633663366337,0.0765506807866868,0,0.0015015015015015,0.0112612612612613,0.00648869113830182,1
