"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_;","char_freq_(","char_freq_[","char_freq_!","char_freq_$","char_freq_#","capital_run_length_average","capital_run_length_longest","capital_run_length_total","Class"
0,0,0,0,0,0,0,0.227564102564103,0,0,0,0.112877583465819,0,0,0,0.194557823129252,0,0,0.387938793879388,0,0.17875,0,0,0.160997732426304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0,0,0,0,0.0620463591664716,0,0.0237623762376238,0,0,0.00198498498498499,0.0112612612612613,0.0131627734519837,1
0.025,0.0140056022408964,0.282913165266106,0,0.08,0.496894409937888,0.0687757909215956,0,0.340425531914894,0.0244498777506112,0.15,0.111287758346582,0.0540540540540541,0,0.696969696969697,0.0136054421768707,0,0.219367588932806,0.117911791179118,0.032,0.0875,0,0.25531914893617,0.0226757369614512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560224089635854,0,0.005,0.0140056022408964,0,0,0,0.0257550924841957,0,0.0878487848784879,0.0475037821482602,0.00923076923076923,0.0113363363363363,0.501501501501502,0.25027808676307,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25825825825825e-05,0.0015015015015015,0.00685947348906192,1
0,0,0,0,0,0,0,0,0.387234042553191,0,0,0,0,0,0,0,0,0,0.0819081908190819,0,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330133458206509,0,0.101710171017102,0,0,0.00285285285285285,0.0202702702702703,0.0159436410826845,1
0,0,0,0,0.156,0,0.214580467675378,0,0,0,0,0,0,0,0,0,0,0,0.14041404140414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138073807380738,0.0771558245083207,0,0.0106351351351351,0.0600600600600601,0.017797552836485,1
0,0,0,0,0.322,0,0,0,0,0,0,0.511923688394277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225490196078431,0,0,0.3225,0,0,0,0,0.119878248653711,0,0,0,0,0.0021021021021021,0.00750750750750751,0.00426399703374119,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23042304230423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717086834733894,0,0,0,0,0,0.0446444644464446,0,0,0.00015015015015015,0.000750750750750751,0.00185391175380052,-1
0,0.038515406162465,0.15406162464986,0,0.223,0,0.0756533700137552,0,0,0,0,0.0874403815580286,0.0990990990990991,0,0,0.0748299319727891,0.544921875,0,0.351935193519352,0,0.20875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606415359400609,0,0.217461746174617,0.104387291981846,0,0.00564714714714715,0.104354354354354,0.0368928439006303,1
0,0,0.145658263305322,0,0.158,0,0.144429160935351,0,0,0.256723716381418,0.26,0.251192368839428,0,0,0,0.0707482993197279,0,0,0.0945094509450945,0,0.065,0,0,0,0.0338101430429129,0.0676202860858258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585343011004449,0,0,0,0,0.00273273273273273,0.0165165165165165,0.0202076381164257,1
0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0.551282051282051,0,0,0,0,0,0.103241296518607,0,0,0,0,0,0,0,0,0,0,0.000846846846846847,0.0045045045045045,0.0111234705228031,-1
0,0,0,1,0,0,0.0577716643741403,0,0,0.102689486552567,0,0.0667726550079491,0,0,0.181818181818182,0,0,0.25296442687747,0.269126912691269,0,0.26625,0,0.54468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609579100145138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105597579425113,0,0.00900900900900901,0.0780780780780781,0.0815721171672228,1
0.17,0,0,0,0,0,0,0,0,0,0,0.108108108108108,0,0,0,0.0925170068027211,0,0,0.492349234923492,0,0,0,0,0,0.0442132639791938,0,0.0272,0,0,0,0,0,0,0,0,0.15668202764977,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0.0323109342074456,0,0,0,0,0.00015015015015015,0.0015015015015015,0.00389321468298109,-1
0,0,0.061624649859944,0,0,0,0,0,0,0,0,0.0349761526232114,0,0,0,0,0,0,0.0999099909990999,0,0.0275,0.533733133433283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198019801980198,0,0,0,0,0,0,0,0,0,0.786757301107754,0,0,0.0432043204320432,0,0.172307692307692,0.0066021021021021,0.0315315315315315,0.0828698553948832,-1
0,0,0.11484593837535,0,0,0,0,0,0,0.100244498777506,0,0.19872813990461,0,0,0,0,0,0,0.261926192619262,0,0.05125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430812456099274,0,0,0,0,0.000807807807807808,0.00675675675675676,0.00723025583982202,-1
0.055,0,0.0196078431372549,0,0.007,0.0434782608695652,0,0.0448717948717949,0,0.0880195599022005,0,0.0810810810810811,0.0792792792792793,0.0126126126126126,0,0,0.056640625,0.0138339920948617,0.0063006300630063,0,0.00875,0,0,0,0.129388816644993,0,0,0,0.0203081232492997,0.0668202764976959,0,0,0,0,0,0.032258064516129,0.0101596516690856,0.0448717948717949,0,0,0,0,0,0,0,0,0,0,0.0103222557905337,0.00725825333645516,0,0.00558055805580558,0,0,0.00136936936936937,0.0157657657657658,0.105116796440489,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818227593152065,0,0,0,0,0,0,0,0.00241008527994067,-1
0,0,0,0,0.065,0,0.0894085281980743,0,0,0,0,0,0,0,0,0.0884353741496599,0,0,0.529252925292529,0,0.08125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0,0,0,0,0,0,0.317731773177318,0,0,0.00304054054054054,0.015015015015015,0.0216907675194661,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249324932493249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166266506602641,0.1385,0,0,0,0,0,0,0,0,0,0,0,0.00129773822766036,-1
0,0,0.358543417366947,0,0,0,0,0,0,0,0,0.203497615262321,0,0,0,0,0,0,0.23042304230423,0,0,0,0,0,0.166449934980494,0.166449934980494,0,0,0,0,0,0,0.350205198358413,0,0,0,0.18577648766328,0,0,0,0,0.26890756302521,0,0,0,0,0,0,0,0.0346523062514634,0.0905752753977968,0,0,0,0.00155255255255255,0.00900900900900901,0.010752688172043,-1
0,0,0,0,0,0,0,0,0,0,0,0.255961844197138,0,0,0,0,0,0,0.0477047704770477,0,0,0,0,0,0.104681404421326,0.0689206762028609,0,0,0.0371148459383754,0,0,0,0,0,0,0.122119815668203,0,0,0,0,0,0.0371148459383754,0,0.0642256902761104,0,0,0,0.495327102803738,0,0,0,0,0,0,0.000563063063063063,0.003003003003003,0.0181683351872451,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741564701520208,-1
0,0,0.0896358543417367,0,0.032,0,0,0,0,0,0,0.101748807631161,0,0,0,0,0,0,0.0288028802880288,0,0,0,0,0,0.0416124837451235,0.0832249674902471,0,0,0,0,0,0,0,0,0,0.0737327188940092,0.0928882438316401,0,0,0,0,0,0,0,0,0,0,0,0,0.00936548817607118,0,0,0,0,0.00101651651651652,0.00675675675675676,0.028735632183908,-1
0,0,0.221288515406162,0,0.026,0,0.0357634112792297,0.0833333333333333,0,0,0,0.208267090620032,0,0,0,0,0,0.0513833992094862,0.142214221422142,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119815668202765,0.0377358490566038,0,0,0.0599078341013825,0,0,0,0,0,0,0,0.242990654205607,0.00956696878147029,0.00889721376726762,0,0.0138613861386139,0,0,0.0012012012012012,0.021021021021021,0.0315164998146088,1
0,0,0,0,0.032,0,0,0,0,0,0,0.0508744038155803,0,0,0,0,0,0.0632411067193676,0.0576057605760576,0,0.04,0,0,0,0.0832249674902471,0.166449934980494,0.0256,0.0737327188940092,0.0224089635854342,0.0737327188940092,0.0737327188940092,0.0737327188940092,0.0875512995896033,0.0737327188940092,0.0737327188940092,0.0737327188940092,0.13933236574746,0,0.0288028802880288,0.0737327188940092,0,0,0.179271708683473,0.0192076830732293,0.016,0.0896358543417367,0,0,0,0.0220088972137673,0.0287637698898409,0.0169216921692169,0,0,0.00137987987987988,0.00900900900900901,0.0307749351130886,-1
0,0,0,0,0.128,0,0.352132049518569,0.41025641025641,0.54468085106383,0.312958435207824,0.64,0.203497615262321,0,0,0,0,1,0,0.23042304230423,0.2048,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975697569756976,0,0,0.152651651651652,0.227477477477477,0.0569150908416759,1
0.035,0.0126050420168067,0.221288515406162,0,0.004,0.0869565217391304,0.0247592847317744,0.0897435897435897,0.119148936170213,0.205378973105134,0.09,0.0731319554848967,0.10990990990991,0.0162162162162162,0.138528138528139,0.12108843537415,0.072265625,0.0909090909090909,0.342034203420342,0.0064,0.23375,0,0.195744680851064,0.0634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645161290322581,0,0,0,0,0.014,0.00560224089635854,0,0,0,0.0236478576445797,0,0.093969396939694,0.0329803328290469,0.0381538461538462,0.00714564564564565,0.0863363363363363,0.382091212458287,1
0.02,0,0.0476190476190476,0,0,0.0496894409937888,0,0,0.0340425531914894,0,0,0,0.0144144144144144,0,0,0,0,0.0158102766798419,0.377137713771377,0,0.17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0.00780463242698892,0.0182627019433388,0,0.014041404140414,0,0,0.000171171171171171,0.00600600600600601,0.0502410085279941,-1
0.1375,0,0,0,0,0,0,0,0,0.134474327628362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721716514954486,0.0715214564369311,0.0664,0.126728110599078,0.038515406162465,0.126728110599078,0.126728110599078,0.126728110599078,0,0.126728110599078,0.126728110599078,0.126728110599078,0.0798258345428157,0,0.0495049504950495,0.126728110599078,0,0,0.15406162464986,0,0.0275,0,0,0,0,0.0859283540154531,0.0556915544675643,0,0,0,0.00167717717717718,0.00825825825825826,0.0198368557656656,-1
0,0,0,0,0,0,0,0,0,0.237163814180929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114961367361274,0.0997552019583843,0,0,0,0.00497297297297297,0.024024024024024,0.0253985910270671,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778011204481793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092695587690026,-1
0,0,0.392156862745098,0,0.046,0,0.063273727647868,0.448717948717949,0,0.112469437652812,0,0,0,0,0,0,0,0,0.252025202520252,0,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0,0,0,0.0287988761414189,0,0.0666066606660666,0,0,0.00771321321321321,0.0397897897897898,0.0578420467185762,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063006300630063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447202060407399,0,0,0.0287443267776097,0.0584615384615385,0.00103303303303303,0.00750750750750751,0.0189098998887653,-1
0,0,0,0,0,0,0,0,0,0,0,0.224165341812401,0,0,0,0,0.13671875,0,0.126912691269127,0,0.17625,0,0,0,0,0,0.028,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0.488479262672811,0,0,0,0,0,0,0,0,0,0.0625146335752751,0.0403916768665851,0,0,0,0.0253108108108108,0.148648648648649,0.0693362995921394,-1
0.0975,0,0,0,0,0.24223602484472,0.108665749656121,0,0,0,0,0.125596184419714,0,0,0,0,0.076171875,0,0.213321332133213,0,0.345,0,0.502127659574468,0.179138321995465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142823694685085,0,0.11017101710171,0.0553706505295007,0,0.00251951951951952,0.00900900900900901,0.0137189469781238,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741564701520208,-1
0,0,0,0,0,0,0,0.275641025641026,0,0,0,0.410174880763116,0,0,0,0,0.16796875,0,0.232223222322232,0,0,0,0,0,0.111833550065019,0,0,0,0,0.19815668202765,0,0,0,0,0,0.19815668202765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253825382538254,0,0,0.000803303303303303,0.00525525525525526,0.00778642936596218,-1
0.015,0,0.198879551820728,0,0.123,0.118012422360248,0.0261348005502063,0.0384615384615385,0.272340425531915,0.0611246943765281,0.19,0.0715421303656598,0.0216216216216216,0,0.757575757575758,0.00816326530612245,0.01171875,0.203557312252964,0.122412241224122,0.0512,0.06375,0,0.493617021276596,0.0136054421768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138248847926267,0,0,0.0336134453781513,0,0.003,0.00840336134453781,0,0,0.00251762336354481,0.0334816202294545,0,0.0496849684968497,0.0556732223903177,0.00615384615384615,0.0132447447447447,0.363363363363363,0.418613274008157,1
0,0,0,0,0,0,0,0,0,0.202933985330073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0.113543091655267,0,0,0,0,0,0,0,0,0,0,0,0.0415,0,0,0,0,0.0306719737766331,0.160342717258262,0,0,0,0.0046966966966967,0.0202702702702703,0.0296625880608083,-1
0,0,0.442577030812325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364055299539171,0,0,0.142214221422142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696696696696697,0.0045045045045045,0.00741564701520208,-1
0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0.288686605981795,0.215864759427828,0,0.255760368663595,0,0,0,0,0,0,0.255760368663595,0,0.0798258345428157,0,0,0,0,0,0,0.0330132052821129,0,0,0,0,0,0,0,0,0,0,0.00152852852852853,0.00825825825825826,0.0196514645902855,-1
0,0.0525210084033613,0.103641456582633,0,0.151,0,0,0.118589743589744,0,0.0904645476772616,0.375,0.300476947535771,0,0,0,0.102040816326531,0.072265625,0.223320158102767,0.545454545454545,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852534562211982,0,0,0,0,0,0,0,0,0,0,0,0.0747074707470747,0.0417549167927383,0,0.00140690690690691,0.00750750750750751,0.0170559881349648,1
0,0,0,0,0.068,0,0,0,0,0.442542787286064,0,0.108108108108108,0,0,0,0.0299319727891156,0,0,0.306030603060306,0,0.22625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315126050420168,0,0,0.011,0,0,0,0.0400302114803625,0.130648560056193,0.0973072215422277,0.0358235823582358,0,0,0.00764414414414414,0.0615615615615616,0.0980719317760475,1
0,0,0.117647058823529,0,0.064,0,0,0,0,0,0,0.0333863275039746,0,0,0,0,0,0,0.0765076507650765,0,0.02625,0,0,0,0.138491547464239,0.0273081924577373,0.0084,0,0,0,0,0,0.291381668946648,0,0,0,0.0609579100145138,0,0.0189018901890189,0.0483870967741935,0,0,0.117647058823529,0.0126050420168067,0.032,0,0,0,0.0599194360523666,0.103722781549988,0.0416156670746634,0,0,0,0.00228828828828829,0.0127627627627628,0.0480163144234334,-1
0,0.0343137254901961,0,0,0,0,0,0,0,0,0,0.0779014308426073,0,0,0,0,0,0,0.264626462646265,0,0.18375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564270662608288,0,0,0,0.0492307692307692,0.00115615615615616,0.015015015015015,0.0155728587319244,-1
1,0,0.280112044817927,0,0.1,0,0,0,0,0,0,0.158982511923688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039335050339499,0,0.0302430243024302,0,0,0.000689189189189189,0.00675675675675676,0.00982573229514275,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700280112044818,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0015015015015015,0.000741564701520208,-1
0.0425,0.0182072829131653,0.338935574229692,0,0.043,0.372670807453416,0.0591471801925722,0.0833333333333333,0.293617021276596,0.127139364303178,0.13,0.206677265500795,0.0306306306306306,0,0.25974025974026,0.106122448979592,0.033203125,0.274703557312253,0.218721872187219,0.0272,0.14125,0,0.404255319148936,0.0385487528344671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184331797235023,0,0,0,0,0.004,0,0,0,0,0.0252868180753922,0,0.0487848784878488,0.0735249621785174,0.008,0.0081006006006006,0.436936936936937,0.254727474972191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870870870870871,0.012012012012012,0.00611790878754171,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777677767776778,0,0,0.0015015015015015,0.0112612612612613,0.0109380793474231,-1
